rel_thres,strategy,dataset,model,fold,sera_score,config
0.84,SMT,data\pdgfr,XGBRegressor,14,0.0031213425680715725,fixed_params
0.84,SMT,data\pdgfr,XGBRegressor,15,0.00024479528557097135,fixed_params
0.84,SMT,data\pdgfr,XGBRegressor,16,0.004720453063716907,fixed_params
0.84,SMT,data\pdgfr,XGBRegressor,17,0.0002838284895268425,fixed_params
0.84,SMT,data\pdgfr,XGBRegressor,18,0.0011131440019585292,fixed_params
0.84,SMT,data\pdgfr,XGBRegressor,19,0.10178066172774564,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,0,0.0007080370360668001,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,1,0.0023314728584926505,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,2,0.0008574587618321497,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,3,0.0004999978279540998,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,4,0.0020149709792128003,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,5,0.00116936558537075,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,6,0.0020671195337489496,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,7,0.0001398687955199001,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,8,0.003663366140281051,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,9,0.0010293268640736502,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,10,0.0006855682287262499,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,11,0.0007225105160495999,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,12,0.0010572627077294497,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,13,0.0008225539529734999,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,14,0.0037501019345447008,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,15,0.0005204999841539995,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,16,0.005220907527897401,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,17,0.00029926884227629997,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,18,0.0005837275190059001,fixed_params
0.84,RO,data\pdgfr,BaggingRegressor,19,0.058223657761881535,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,0,0.00346177079299,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,1,0.0023908286759599996,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,2,0.0008002938554899999,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,3,0.0010549863447750002,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,4,0.00174057216156,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,5,0.003100837892785,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,6,0.00246641283054,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,7,0.0008468760396050001,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,8,0.00489812798689,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,9,0.0014603389084250002,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,10,0.00102272764433,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,11,0.0023002184917900004,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,12,0.0015907053196499998,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,13,0.0014678512073449997,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,14,0.002670589673820001,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,15,0.0015895017476199997,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,16,0.0030846854378100003,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,17,0.002740209591955,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,18,0.0037279925234850004,fixed_params
0.84,RO,data\pdgfr,DecisionTreeRegressor,19,0.13940354661034,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,0,0.0036458264049581087,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,1,0.0034310483284502027,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,2,0.0010542361111553669,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,3,0.0007795513607743453,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,4,0.00047620867737645375,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,5,0.001365417723623877,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,6,0.001237669460557015,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,7,0.0003216934697178496,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,8,0.007076780913038309,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,9,0.0011037410833089581,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,10,0.0025268005841508484,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,11,0.0027229643991614773,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,12,0.001311629033219284,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,13,0.0009872222515714736,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,14,0.0034141807938699756,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,15,0.0004904256615106075,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,16,0.00601864041102808,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,17,0.00047843317916088215,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,18,0.0017341209099175539,fixed_params
0.84,RO,data\pdgfr,MLPRegressor,19,0.09423733677359386,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,0,0.0010578622322413476,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,1,0.001978536948785423,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,2,0.0008471897060935448,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,3,0.00037681209631269135,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,4,0.0006459555189948149,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,5,0.000718175703387823,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,6,0.0018771067376747964,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,7,0.0003346552366414609,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,8,0.0038380048401376304,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,9,0.0009511092437372671,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,10,0.0008576579319956844,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,11,0.0006771482354461935,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,12,0.0009197944782774579,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,13,0.0006144088787634861,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,14,0.003586565868069996,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,15,0.0003587122019204849,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,16,0.004529647821998092,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,17,0.00013259381259280345,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,18,0.0006648344794210492,fixed_params
0.84,RO,data\pdgfr,RandomForestRegressor,19,0.06689467040516277,fixed_params
0.84,RO,data\pdgfr,SVR,0,0.001116450705599505,fixed_params
0.84,RO,data\pdgfr,SVR,1,0.0028334186632934136,fixed_params
0.84,RO,data\pdgfr,SVR,2,0.0010050035530911351,fixed_params
0.84,RO,data\pdgfr,SVR,3,0.0005807705048005196,fixed_params
0.84,RO,data\pdgfr,SVR,4,0.0006362831067716423,fixed_params
0.84,RO,data\pdgfr,SVR,5,0.0007904204269080296,fixed_params
0.84,RO,data\pdgfr,SVR,6,0.0014814277778191932,fixed_params
0.84,RO,data\pdgfr,SVR,7,0.00044648255174808624,fixed_params
0.84,RO,data\pdgfr,SVR,8,0.003986031347461563,fixed_params
0.84,RO,data\pdgfr,SVR,9,0.0013006328266460174,fixed_params
0.84,RO,data\pdgfr,SVR,10,0.0008311498821742694,fixed_params
0.84,RO,data\pdgfr,SVR,11,0.0009825269128689328,fixed_params
0.84,RO,data\pdgfr,SVR,12,0.0009577118678071345,fixed_params
0.84,RO,data\pdgfr,SVR,13,0.0008631308832000367,fixed_params
0.84,RO,data\pdgfr,SVR,14,0.003359299594952987,fixed_params
0.84,RO,data\pdgfr,SVR,15,0.0006280544857136479,fixed_params
0.84,RO,data\pdgfr,SVR,16,0.005589057837743085,fixed_params
0.84,RO,data\pdgfr,SVR,17,0.0003035366321078731,fixed_params
0.84,RO,data\pdgfr,SVR,18,0.0004714281835328703,fixed_params
0.84,RO,data\pdgfr,SVR,19,0.07416371797518574,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,0,0.0005883054756655042,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,1,0.0018789264962514346,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,2,0.0007546994305208333,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,3,0.0015044414311866047,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,4,0.00033618368273348194,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,5,0.0014015208981957594,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,6,0.002223041934721922,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,7,0.0004563825741247789,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,8,0.004382125495558797,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,9,0.0017158335534513645,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,10,0.0007337283806009941,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,11,0.0006450011302390081,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,12,0.0012247798528095485,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,13,0.0002926289251070696,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,14,0.004075815326159023,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,15,0.0005812282911529003,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,16,0.00448882533638616,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,17,0.000749990762552148,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,18,0.0005476267482747175,fixed_params
0.84,RO,data\pdgfr,XGBRegressor,19,0.034411386141110084,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,0,0.0009982017793978006,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,1,0.00287964338359705,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,2,0.0020328968960346993,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,3,0.0003132122893825498,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,4,0.0006781571724500999,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,5,0.00116474461963755,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,6,0.0016535455043300005,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,7,0.0004168510191784003,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,8,0.0033722680561991507,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,9,0.0021291628920376495,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,10,0.0003356704482330997,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,11,0.0006400058734202498,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,12,0.00140470245597875,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,13,0.0005880575910390501,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,14,0.0031276081421515007,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,15,0.0009191535699821997,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,16,0.0036094077964699497,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,17,0.0010055235465314004,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,18,0.0018142541130412003,fixed_params
0.84,RU,data\pdgfr,BaggingRegressor,19,0.15541769046489734,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,0,0.0004031797437899999,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,1,0.00198862149152,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,2,0.001230054753275,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,3,0.001452487917535,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,4,0.005986148132045001,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,5,0.0036096409879600006,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,6,0.00227935485636,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,7,0.003567305579605,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,8,0.004953552374774999,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,9,0.00244273940728,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,10,0.00152118820927,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,11,0.0012587050479899997,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,12,0.001528707747425,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,13,0.00116484642273,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,14,0.004762379471820001,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,15,0.0012028125529649997,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,16,0.004645824950770001,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,17,0.0006658402671449999,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,18,0.001102706072575,fixed_params
0.84,RU,data\pdgfr,DecisionTreeRegressor,19,0.11317741865059498,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,0,0.0027612065576903488,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,1,0.0032084287365320963,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,2,0.0025024841212084306,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,3,0.0003330857422477813,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,4,0.0012416702192466914,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,5,0.002743508502930247,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,6,0.0013465380356595083,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,7,0.0004012009875482268,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,8,0.004770556183467865,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,9,0.0013746574991396815,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,10,0.0025155891545727087,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,11,0.0018566292784269205,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,12,0.0016549859914526894,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,13,0.0016791242341275057,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,14,0.003258695070033377,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,15,0.0005890490638932475,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,16,0.0067797991502836965,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,17,0.0002201214148916776,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,18,0.0009778861845588214,fixed_params
0.84,RU,data\pdgfr,MLPRegressor,19,0.0513896415431348,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,0,0.0009141378013147461,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,1,0.0022922985889685813,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,2,0.002229973411919022,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,3,0.0002430306699473883,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,4,0.0008176371698114694,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,5,0.0010027745099301874,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,6,0.001672649316160346,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,7,0.00026111758076406846,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,8,0.003859566871548792,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,9,0.0014113937851964623,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,10,0.0009215501991616464,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,11,0.0016316322148493458,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,12,0.0014449991313312547,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,13,0.0006081540535131381,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,14,0.003523071773347132,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,15,0.0006147375651000992,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,16,0.004521484843493656,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,17,0.0005892193591189005,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,18,0.0005689961028353529,fixed_params
0.84,RU,data\pdgfr,RandomForestRegressor,19,0.15164403166303886,fixed_params
0.84,RU,data\pdgfr,SVR,0,0.0011518113292625172,fixed_params
0.84,RU,data\pdgfr,SVR,1,0.0028741612992832376,fixed_params
0.84,RU,data\pdgfr,SVR,2,0.0013837339612152242,fixed_params
0.84,RU,data\pdgfr,SVR,3,0.0012384367796583683,fixed_params
0.84,RU,data\pdgfr,SVR,4,0.0009942208595915777,fixed_params
0.84,RU,data\pdgfr,SVR,5,0.0008578727524966709,fixed_params
0.84,RU,data\pdgfr,SVR,6,0.0011379438142552578,fixed_params
0.84,RU,data\pdgfr,SVR,7,0.000331683305771313,fixed_params
0.84,RU,data\pdgfr,SVR,8,0.002960495047558699,fixed_params
0.84,RU,data\pdgfr,SVR,9,0.001409422916032848,fixed_params
0.84,RU,data\pdgfr,SVR,10,0.0007072858426348808,fixed_params
0.84,RU,data\pdgfr,SVR,11,0.0011789299401991484,fixed_params
0.84,RU,data\pdgfr,SVR,12,0.0011061038086377113,fixed_params
0.84,RU,data\pdgfr,SVR,13,0.0008131295479923899,fixed_params
0.84,RU,data\pdgfr,SVR,14,0.0034855300630572674,fixed_params
0.84,RU,data\pdgfr,SVR,15,0.00046349021522700993,fixed_params
0.84,RU,data\pdgfr,SVR,16,0.004331514635620372,fixed_params
0.84,RU,data\pdgfr,SVR,17,0.0003404130013749281,fixed_params
0.84,RU,data\pdgfr,SVR,18,0.000532355504502472,fixed_params
0.84,RU,data\pdgfr,SVR,19,0.09272225948858875,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,0,0.0022916287372306897,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,1,0.0021669231889891332,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,2,0.0023303974119685557,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,3,0.001320494496908683,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,4,0.00044682074806823735,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,5,0.0013332281100921011,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,6,0.0017507841949261174,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,7,0.0006116628087809225,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,8,0.004681818968424225,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,9,0.0015276401769769834,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,10,0.0010527438470503945,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,11,0.0012674045861066183,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,12,0.0010939104048809324,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,13,0.001503279898541155,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,14,0.0028968896316345465,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,15,0.0012880654489179244,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,16,0.003918310384041873,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,17,0.0009738070164236447,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,18,0.00106030985295562,fixed_params
0.84,RU,data\pdgfr,XGBRegressor,19,0.053147619370074346,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,0,0.001782824688647001,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,1,0.002113231720328235,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,2,0.0018760598714371596,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,3,0.001126407806261389,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,4,0.001051869289479016,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,5,0.000985931762286562,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,6,0.001598394351916838,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,7,0.0020504554712508934,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,8,0.004565193188964368,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,9,0.0010640540782575856,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,10,0.0007316563084101378,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,11,0.0009828285770882932,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,12,0.0013769123137048842,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,13,0.0022125526230711116,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,14,0.0028859077615654132,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,15,0.0008703815931467931,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,16,0.004655839553468272,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,17,0.00037656882089650103,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,18,0.0007334001861069105,fixed_params
0.84,GN,data\pdgfr,BaggingRegressor,19,0.18139733600353036,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,0,0.008616639184238783,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,1,0.002660993631595,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,2,0.0013062704956650001,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,3,0.00051802202526,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,4,0.0027413513631286543,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,5,0.0025710437067408515,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,6,0.007740323804706964,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,7,0.00168610907334,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,8,0.004801626202075063,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,9,0.001605998915802984,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,10,0.00132140717738,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,11,0.0005432269586649998,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,12,0.0022211864971200105,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,13,0.002441743631862537,fixed_params
0.84,GN,data\pdgfr,DecisionTreeRegressor,14,0.005865908550077688,fixed_params
